.i 2
.o 1
.p 25
-5.0     -5.0     1.996805111821086
-4.6     -4.6     1.9955431317878105
-4.199999999999999     -4.199999999999999     1.9935932262462457
-3.7999999999999994     -3.7999999999999994     1.9904540803079134
-3.3999999999999995     -3.3999999999999995     1.9851448672545335
-2.9999999999999996     -2.9999999999999996     1.975609756097561
-2.5999999999999996     -2.5999999999999996     1.9571712464880422
-2.1999999999999997     -2.1999999999999997     1.9181186951395257
-1.7999999999999998     -1.7999999999999998     1.8260506540495407
-1.4     -1.4     1.586913417052214
-0.9999999999999999     -0.9999999999999999     0.9999999999999998
-0.5999999999999999     -0.5999999999999999     0.2294617563739375
-0.19999999999999984     -0.19999999999999984     0.0031948881789137283
0.20000000000000018     0.20000000000000018     0.0031948881789137496
0.6000000000000002     0.6000000000000002     0.22946175637393793
1.0000000000000002     1.0000000000000002     1.0000000000000004
1.4000000000000004     1.4000000000000004     1.5869134170522146
1.8000000000000003     1.8000000000000003     1.826050654049541
2.2     2.2     1.9181186951395257
2.6     2.6     1.9571712464880422
3.0     3.0     1.975609756097561
3.4     3.4     1.9851448672545335
3.8     3.8     1.9904540803079134
4.2     4.2     1.9935932262462457
4.6000000000000005     4.6000000000000005     1.9955431317878105
.e
