.i 1
.o 1
.p 20
0.8332134529825219     0.3195427532532757
1.7893528297775685     1.472559017055473
0.23242913933476017     0.010995766134204603
0.7383914457726717     0.24063034389130908
0.1962835024630396     0.006775143049913497
1.3683349831440141     0.9097171741618426
0.8429805502615493     0.3282238060988721
1.7550289978136084     1.425009504963239
0.12257636175314901     0.0017243600230243646
1.1043077782212012     0.5931656053322324
0.8456833094026124     0.33064348438561125
1.9257403885855289     1.663316281940011
0.9580121544688955     0.43754188551367473
0.8673398257031095     0.3503009225411611
0.10785756165262339     0.0011846935612553672
0.6905001050867119     0.204691832405701
0.5267406246586208     0.103613254625999
0.057688370258798694     0.00018634054890622308
1.9015084959942985     1.6292396000913787
1.198908216226476     0.7020133925937211
.e
