.i 1
.o 1
.p 20
0.5359424158541386     -0.756421357536082
-0.05401264812838913     -0.9970868924525943
0.9872319942538546     -0.5440500650681916
0.254259670083002     -0.9374740415871102
0.2435498223464858     -0.9424677810386536
-0.3489321163558865     -0.8858659267026481
0.06813425030288034     -0.9953685117666855
0.35205882154955415     -0.8839544658870895
0.678091791381094     -0.6543996675604061
0.5518442763148586     -0.7446626948097428
0.3487204536312549     -0.885994893105748
-0.889657206529523     -0.5520460718134366
-0.08538393228141206     -0.9927362073944345
0.9477343751550749     -0.5435630474555377
0.7991731028414419     -0.5843157838905143
-0.8076243730219472     -0.5804438386359019
-0.4370661354171126     -0.8279808764033563
-0.5397119761050393     -0.7536345450959601
0.8495413499897471     -0.5637365887410979
-0.6901865578022273     -0.6464032801572339 
.e
